Date,Open,High,Low,Close,Effective Date,Bank Rate,Repo,Reverse Repo,Standing Deposit Facility (SDF) Rate,Marginal Standing Facility (MSF) Rate,Cash Reserve Ratio (CRR),Statutory Liquidity Ratio (SLR)
2005-03-21,Not Available,Not Available,Not Available,3783.76,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-03-22,Not Available,Not Available,Not Available,3642.56,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-03-23,Not Available,Not Available,Not Available,3505.22,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-03-24,Not Available,Not Available,Not Available,3501.12,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-03-28,Not Available,Not Available,Not Available,3549.69,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-03-29,Not Available,Not Available,Not Available,3449.98,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-03-30,Not Available,Not Available,Not Available,3491.86,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-03-31,Not Available,Not Available,Not Available,3536.64,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-01,Not Available,Not Available,Not Available,3609.11,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-04,Not Available,Not Available,Not Available,3625.22,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-05,Not Available,Not Available,Not Available,3561.69,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-06,Not Available,Not Available,Not Available,3573.62,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-07,Not Available,Not Available,Not Available,3561.82,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-08,Not Available,Not Available,Not Available,3520.55,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-11,Not Available,Not Available,Not Available,3487.57,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-12,Not Available,Not Available,Not Available,3532.75,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-13,Not Available,Not Available,Not Available,3536.41,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-15,Not Available,Not Available,Not Available,3426.87,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-18,Not Available,Not Available,Not Available,3369.79,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-19,Not Available,Not Available,Not Available,3335.48,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-20,Not Available,Not Available,Not Available,3339.81,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-21,Not Available,Not Available,Not Available,3387.9,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-22,Not Available,Not Available,Not Available,3388.52,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-25,Not Available,Not Available,Not Available,3418.7,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-26,Not Available,Not Available,Not Available,3413.45,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-27,Not Available,Not Available,Not Available,3356.25,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-28,Not Available,Not Available,Not Available,3275.0,2004-10-27,6.00,6.00,4.75,Not Available,Not Available,5,25.00
2005-04-29,Not Available,Not Available,Not Available,3162.21,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-02,Not Available,Not Available,Not Available,3178.57,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-03,Not Available,Not Available,Not Available,3204.73,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-04,Not Available,Not Available,Not Available,3260.65,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-05,Not Available,Not Available,Not Available,3354.13,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-06,Not Available,Not Available,Not Available,3339.31,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-09,Not Available,Not Available,Not Available,3374.36,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-10,Not Available,Not Available,Not Available,3396.14,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-11,Not Available,Not Available,Not Available,3364.96,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-12,Not Available,Not Available,Not Available,3367.85,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-13,Not Available,Not Available,Not Available,3371.01,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-16,Not Available,Not Available,Not Available,3422.78,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-17,Not Available,Not Available,Not Available,3390.25,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-18,Not Available,Not Available,Not Available,3393.74,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-19,Not Available,Not Available,Not Available,3416.67,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-20,Not Available,Not Available,Not Available,3425.5,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-23,Not Available,Not Available,Not Available,3456.97,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-24,Not Available,Not Available,Not Available,3475.25,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-25,Not Available,Not Available,Not Available,3489.49,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-26,Not Available,Not Available,Not Available,3493.12,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-27,Not Available,Not Available,Not Available,3481.2,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-30,Not Available,Not Available,Not Available,3440.06,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-05-31,Not Available,Not Available,Not Available,3467.72,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-01,Not Available,Not Available,Not Available,3456.84,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-02,Not Available,Not Available,Not Available,3427.44,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-03,Not Available,Not Available,Not Available,3468.86,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-04,Not Available,Not Available,Not Available,3471.46,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-06,Not Available,Not Available,Not Available,3522.84,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-07,Not Available,Not Available,Not Available,3618.54,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-08,Not Available,Not Available,Not Available,3659.52,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-09,3659.80,3664.45,3609.75,3636.5,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-10,3640.05,3665.80,3585.80,3593.55,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-13,3593.90,3648.40,3556.70,3642.9,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-14,3649.05,3696.35,3637.70,3689.8,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-15,3700.80,3703.75,3662.85,3683.85,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-16,3684.40,3685.75,3607.20,3618.8,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-17,3625.10,3627.45,3581.80,3595.8,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-20,3600.90,3627.35,3518.95,3531.75,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-21,3529.05,3587.10,3529.05,3577.5,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-22,3578.65,3614.95,3546.95,3560.9,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-23,3561.25,3614.90,3537.80,3610.1,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-24,3612.00,3627.85,3571.90,3599.1,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-27,3599.00,3620.35,3579.35,3596.5,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-28,3616.75,3616.75,3547.85,3557.8,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-29,3561.55,3590.75,3542.40,3586.65,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-06-30,3585.55,3657.80,3585.55,3638.4,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-01,3626.65,3704.35,3607.70,3678.9,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-04,3684.05,3725.60,3684.05,3721.5,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-05,3722.00,3749.55,3646.95,3702.05,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-06,3701.80,3768.45,3701.80,3759.3,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-07,3768.90,3796.90,3700.80,3721.15,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-08,3726.55,3781.15,3726.55,3772.2,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-11,3774.45,3855.95,3774.45,3844.95,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-12,3854.40,3907.75,3835.05,3892.25,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-13,3907.80,3927.55,3875.20,3897.55,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-14,3900.50,3907.90,3832.55,3841.9,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-15,3823.50,3845.70,3808.60,3834.85,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-18,3837.45,3869.45,3835.95,3849.5,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-19,3850.80,3885.80,3839.80,3877.75,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-20,3888.80,3930.95,3883.25,3891.15,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-21,3893.95,3926.90,3830.60,3847.85,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-22,3854.95,3955.30,3823.85,3949.45,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-25,3954.25,4124.65,3954.25,4105.25,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-26,4087.10,4209.10,4049.95,4189.5,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-27,4155.30,4329.95,4133.65,4298.0,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-07-29,4267.95,4431.95,4224.35,4361.15,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-01,4349.60,4364.10,4272.65,4336.0,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-02,4329.45,4367.25,4304.20,4320.0,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-03,4325.55,4370.50,4304.00,4316.0,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-04,4366.50,4367.20,4281.15,4297.35,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-05,4270.25,4349.05,4262.85,4277.15,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-08,4359.05,4359.05,4101.80,4117.25,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-09,4126.35,4173.55,4071.95,4110.85,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-10,4119.85,4223.05,4119.85,4213.1,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-11,4219.50,4317.10,4200.45,4265.25,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-12,4269.90,4303.15,4249.65,4263.25,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-16,4264.55,4277.55,4201.45,4213.0,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-17,4219.50,4224.90,4181.55,4224.55,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-18,4228.65,4317.71,4201.20,4222.75,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-19,4228.50,4234.90,4167.55,4174.9,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-22,4196.75,4212.20,4097.90,4113.15,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-23,4118.85,4142.30,4024.85,4036.05,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-24,4037.90,4053.45,3952.50,4014.2,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-25,4020.55,4048.45,3985.35,4038.05,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-26,4038.50,4076.75,4015.95,4042.25,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-29,4042.85,4043.50,3958.30,3981.2,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-30,3983.65,4065.00,3983.65,4046.4,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-08-31,4048.65,4067.55,4034.15,4062.6,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-01,4063.85,4111.15,4054.55,4064.65,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-02,4075.80,4104.90,4038.90,4089.45,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-05,4096.35,4147.45,4096.35,4129.35,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-06,4212.95,4212.95,4131.80,4169.1,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-08,4173.85,4224.15,4172.30,4222.05,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-09,4225.15,4334.20,4189.40,4314.15,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-12,4318.80,4369.20,4311.45,4363.15,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-13,4361.05,4417.55,4330.20,4408.05,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-14,4401.75,4473.60,4373.05,4424.8,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-15,4437.05,4458.40,4421.75,4452.3,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-16,4488.70,4497.50,4426.70,4485.15,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-19,4487.25,4550.45,4474.60,4538.0,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-20,4531.70,4630.90,4474.25,4612.0,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-21,4599.75,4641.25,4477.65,4568.15,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-22,4562.80,4571.90,4391.40,4420.25,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-23,4409.10,4451.65,4295.60,4397.95,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-26,4407.55,4495.80,4406.50,4486.45,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-27,4446.25,4572.45,4446.25,4549.5,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-28,4550.80,4611.20,4544.40,4604.05,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-29,4485.00,4619.80,4485.00,4600.05,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-09-30,4598.30,4667.95,4538.15,4622.1,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-10-03,4639.15,4673.40,4608.70,4622.4,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-10-04,4624.90,4704.45,4623.20,4692.85,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-10-05,4678.85,4703.85,4588.55,4601.45,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-10-06,4597.45,4597.45,4448.35,4465.25,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-10-07,4459.30,4487.40,4354.05,4414.25,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-10-10,4415.90,4473.30,4357.85,4370.8,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-10-11,4378.05,4497.10,4303.65,4489.4,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-10-13,4490.15,4530.05,4370.40,4390.7,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-10-14,4399.25,4415.50,4259.80,4274.85,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-10-17,4293.45,4306.95,4208.10,4271.6,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-10-18,4280.90,4331.20,4200.00,4233.45,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-10-19,4208.30,4208.30,4112.80,4152.9,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-10-20,4179.05,4248.25,4027.05,4077.95,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-10-21,4107.10,4139.75,4026.75,4132.15,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-10-24,4136.80,4165.50,4033.40,4049.15,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-10-25,4056.10,4143.70,4041.05,4120.9,2005-04-29,6.00,6.00,5.00,Not Available,Not Available,5,25.00
2005-10-26,4120.20,4147.25,4099.30,4128.55,2005-10-26,6.00,6.25,5.25,Not Available,Not Available,5,25.00
2005-10-27,4129.25,4141.25,3919.35,3944.2,2005-10-26,6.00,6.25,5.25,Not Available,Not Available,5,25.00
2005-10-28,3945.20,3945.20,3858.05,3876.55,2005-10-26,6.00,6.25,5.25,Not Available,Not Available,5,25.00
2005-10-31,3907.30,4015.70,3888.90,4003.85,2005-10-26,6.00,6.25,5.25,Not Available,Not Available,5,25.00
2005-11-01,4049.80,4069.75,4003.70,4025.25,2005-10-26,6.00,6.25,5.25,Not Available,Not Available,5,25.00
2005-11-02,4024.00,4040.10,3959.70,4014.65,2005-10-26,6.00,6.25,5.25,Not Available,Not Available,5,25.00
2005-11-07,4013.85,4065.05,3990.90,4032.8,2005-10-26,6.00,6.25,5.25,Not Available,Not Available,5,25.00
2005-11-08,4042.30,4106.10,4042.30,4076.95,2005-10-26,6.00,6.25,5.25,Not Available,Not Available,5,25.00
